date	mission	device_type	device_status	hash
210625154207	CLNM	rocket	warning	MjEwNjI1MTU0MjA3Q0xOTXJvY2tldHdhcm5pbmcxMDU4OAo=
210625154207	CLNM	engine	unknown	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZXVua25vd24yMTM0MAo=
210625154207	CLNM	telescope	unknown	MjEwNjI1MTU0MjA3Q0xOTXRlbGVzY29wZXVua25vd24xMjU4Nwo=
210625154207	CLNM	engine	killed	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWtpbGxlZDgyNzMK
210625154207	CLNM	engine	faulty	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWZhdWx0eTY4MjYK
210625154207	CLNM	rocket	good	MjEwNjI1MTU0MjA3Q0xOTXJvY2tldGdvb2Q3OTIwCg==
210625154207	CLNM	space_prob	good	MjEwNjI1MTU0MjA3Q0xOTXNwYWNlX3Byb2Jnb29kMjcyODEK
210625154207	CLNM	space_prob	killed	MjEwNjI1MTU0MjA3Q0xOTXNwYWNlX3Byb2JraWxsZWQyNjU2Mgo=
210625154207	CLNM	engine	excellent	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWV4Y2VsbGVudDI4NzEyCg==
210625154207	CLNM	rocket	unknown	MjEwNjI1MTU0MjA3Q0xOTXJvY2tldHVua25vd244OTcK
210625154207	CLNM	engine	excellent	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWV4Y2VsbGVudDE3MDkK
210625154207	CLNM	rocket	unknown	MjEwNjI1MTU0MjA3Q0xOTXJvY2tldHVua25vd24xNjgxMAo=
210625154207	CLNM	satellite	unknown	MjEwNjI1MTU0MjA3Q0xOTXNhdGVsbGl0ZXVua25vd24xNDQwNgo=
210625154207	CLNM	engine	killed	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWtpbGxlZDI4OTg4Cg==
210625154207	CLNM	engine	excellent	MjEwNjI1MTU0MjA3Q0xOTWVuZ2luZWV4Y2VsbGVudDI4MTg2Cg==
210625154207	CLNM	space_prob	unknown	MjEwNjI1MTU0MjA3Q0xOTXNwYWNlX3Byb2J1bmtub3duMTY1NzAK
